business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': 1.4890775, 'lng': 124.8464437}, 'viewport': {'northeast': {'lat': 1.490362180291502, 'lng': 124.8477799302915}, 'southwest': {'lat': 1.487664219708498, 'lng': 124.8450819697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC Manado Sudirman,{'open_now': True},"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104253608057398117587"">Teddy Hanny August</a>'], 'photo_reference': 'AUGGfZmAcfjyYNBmhL0Fg4-m6_ARY5HW-aUqnmm6KLy4SqLMiTRQ1NB0fqjcsHoNc_e2jH6Ajq8bV1jkxDwiYayHAsklWi6IEZ-vOtEKOGHcoK9fdukjPOXEDER3NN2mG_vfgXSN_JJd9sQQzeNV6f687WFLebhwqGDp1EpAeAfFpplUKL4d', 'width': 4080}]",ChIJx5zbFUd1hzIRyrk14ZtRJIQ,"{'compound_code': 'FRQW+JH Pinaesaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRQW+JH'}",4.6,ChIJx5zbFUd1hzIRyrk14ZtRJIQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1317.0,"Jalan Jendral Sudirman No.73, Pinaesaan",,2.0
OPERATIONAL,"{'location': {'lat': 1.469446, 'lng': 124.8343936}, 'viewport': {'northeast': {'lat': 1.470794780291502, 'lng': 124.8357426302915}, 'southwest': {'lat': 1.468096819708498, 'lng': 124.8330446697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BAMBUSARIO Restaurant Jalan Kembang,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112094850136075057730"">BAMBUSARIO Restaurant Jalan Kembang</a>'], 'photo_reference': 'AUGGfZlXWRoB8QJWBQAIs88UCU0pPY1H8wEwHP0BHr5MSPkiyJy17MQCTAoSiC2VlLdBZ00m3ihayOSWDXe2iei9j9cXa8IgNTHlutBBRAkTQVm0YMvObO32Sz5MRTBhlPRvncH9OGSapxwu3uRArsZ6b2TF4BiVzWvaJaLKJsE8Lwb1v7Oe', 'width': 1280}]",ChIJlzPX0-N0hzIRDgUBWom2xY8,"{'compound_code': 'FR9M+QQ North Sario, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR9M+QQ'}",4.2,ChIJlzPX0-N0hzIRDgUBWom2xY8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",855.0,"Jalan Kembang, Sario Utara, Sario, Dekat lapangan Koni, samping GRAPARI Telkomsel, North Sario",,2.0
OPERATIONAL,"{'location': {'lat': 1.480285, 'lng': 124.8346808}, 'viewport': {'northeast': {'lat': 1.481738480291502, 'lng': 124.8360385302915}, 'southwest': {'lat': 1.479040519708498, 'lng': 124.8333405697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC MTC Manado,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113792803790498529570"">Edwien</a>'], 'photo_reference': 'AUGGfZnO4ycYy2vwQHpezHKPmcII-JcbGPispMh5IquniIl1RRTpcknqRV2yNow6PNwLGIPqG9YAP3A0dL0De3EeYEDe_d1mvA3pdTTWRSAsLzDkpR0idERMoRZj8d_i_Etm3RMB776iwTF8dcEkpFb3ErjSg_OejRoCiXetomVkAIpfoCiA', 'width': 4128}]",ChIJWQyb0xZ1hzIRozdT4sZ3KeI,"{'compound_code': 'FRJM+4V Titiwungan Utara, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRJM+4V'}",4.5,ChIJWQyb0xZ1hzIRozdT4sZ3KeI,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1022.0,"Jalan PIERE TENDEAN MEGA TRADE CENTER, Titiwungan Utara",,2.0
OPERATIONAL,"{'location': {'lat': 1.326081, 'lng': 124.835307}, 'viewport': {'northeast': {'lat': 1.327378880291502, 'lng': 124.8366384802915}, 'southwest': {'lat': 1.324680919708498, 'lng': 124.8339405197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aikyu Food House,{'open_now': True},"[{'height': 2245, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113573766090246040974"">Aikyu Food House</a>'], 'photo_reference': 'AUGGfZlDjrxlBkyKUYxxSzuaYPgRH-k7634mokRgjZ8n7hsf09G3tG4zg1GScKy3aR0VpcUbzLwCuYF4BCfhZNWrg8m7HlKCR-prgEvQFEkeXfbQPavjojSjDev2_7LUwExft-MzeB-PgrGHDM_77jvEwTmxNrXSA6gUmSvOv2LmqjnoAqfT', 'width': 1587}]",ChIJb1QMh5RshzIRK4E999fsoEY,"{'compound_code': '8RGP+C4 Kamasi, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RGP+C4'}",3.9,ChIJb1QMh5RshzIRK4E999fsoEY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"Kelurahan Kamasi Lingkungan 2, Kecamatan Tomohon Tengah, Kamasi",,
OPERATIONAL,"{'location': {'lat': 1.4531185, 'lng': 124.8434816}, 'viewport': {'northeast': {'lat': 1.454443480291502, 'lng': 124.8448646302915}, 'southwest': {'lat': 1.451745519708498, 'lng': 124.8421666697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pondok Bambu,,"[{'height': 648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100689577371238450446"">Pondok Bambu</a>'], 'photo_reference': 'AUGGfZmqrjXX6rDdjg2MxQwFOmJuh9qwZFPjnDAQUFF075rXx-ky-vsXmSdyojnU1CbDEIs1LaYeUubk6i5hI01mmzTkxoSpfN8HywKlayjpvZZ2SQW7T_NBmxVM0OmC3UpPL77zx2dwnRCzjJZiquXqxfB9qzzqM0HxDbm6W2FQCKNtLAEA', 'width': 1153}]",ChIJjSrp_r50hzIR3GfAKtvtdGo,"{'compound_code': 'FR3V+69 Ranotana Weru, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR3V+69'}",4.7,ChIJjSrp_r50hzIR3GfAKtvtdGo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",61.0,"Jalan Kanaan Ranotana Weru, Ranotana Weru",,1.0
OPERATIONAL,"{'location': {'lat': 1.4653556, 'lng': 124.8550604}, 'viewport': {'northeast': {'lat': 1.466696630291502, 'lng': 124.8563681302915}, 'southwest': {'lat': 1.463998669708498, 'lng': 124.8536701697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warong Kobong Manado,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105610677155775632072"">Warong Kobong Manado</a>'], 'photo_reference': 'AUGGfZmNiiXl86YoDvr_wVqK7GQE4LhJF6TdMlJawiHFIEYD5fcR_z-NlRKSQUcwT8ONlP5YRCRUguZqoHGqfHXTXaxUcT87zs-LPUQkiWKH9ihJ-PUGwPWNSw3R2ffNeQJOBxJ1YdjCRlDJJLpzuZW_ui8H1KemZnHl-uTpEPyDSdGvaV9G', 'width': 4000}]",ChIJD9RwCtF0hzIRLaE2GUkyabU,"{'compound_code': 'FV84+42 Tingkulu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FV84+42'}",4.5,ChIJD9RwCtF0hzIRLaE2GUkyabU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1954.0,"Jalan Pomurow No.81, Tingkulu",,2.0
OPERATIONAL,"{'location': {'lat': 1.4685403, 'lng': 124.8395334}, 'viewport': {'northeast': {'lat': 1.469893280291502, 'lng': 124.8409802302915}, 'southwest': {'lat': 1.467195319708498, 'lng': 124.8382822697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Casa de Wanea Hotel & Resto,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111460868615310358517"">Casa de Wanea Hotel &amp; Resto</a>'], 'photo_reference': 'AUGGfZnbJXUButcw-cuaSLEGyW-CQrP5SiIbmtEmi1flVvrd_LbHrEAaf9hXM3kJ2ikr_IkDlEAjoTiGcI6xgJk-2zM8vmlgnARWCuYUhnjTCABh4dMJhig00ee-scxYG7Gjq88axaRk-yQjzCxVSQpb1qL1uSpFtrTIde5LgIsEjuw5N3Ha', 'width': 4010}]",ChIJBbeVveB0hzIRY4aL0AhNf4Q,"{'compound_code': 'FR9Q+CR Tanjung Batu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR9Q+CR'}",4.5,ChIJBbeVveB0hzIRY4aL0AhNf4Q,GOOGLE,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",295.0,"Jalan Sam Ratulangi No.90-92, Tanjung Batu",,
OPERATIONAL,"{'location': {'lat': 1.471918, 'lng': 124.8380112}, 'viewport': {'northeast': {'lat': 1.473241130291502, 'lng': 124.8393197302915}, 'southwest': {'lat': 1.470543169708498, 'lng': 124.8366217697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Rumah Kopi Tanjung Batu,{'open_now': True},"[{'height': 705, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116523291263922895439"">Rumah Kopi Tanjung Batu</a>'], 'photo_reference': 'AUGGfZkBhA3mCRVXQw0zNndMzqbQoXYhlKqydOLopiQ9fvMoX11trz0SF6UDwloZ5tBTWDuDrB2jaY11hNyyzpIaozhQGsa-MfNI4alnngzRPUSTykIAc7Vm5I9zjEUbENGSMEjH6ptZkM1cNWFlgUdR75JP6sS7Sia1Vj7nV5nrpKduLqP4', 'width': 1253}]",ChIJY7nZTB91hzIR2GtY3uwucMM,"{'compound_code': 'FRCQ+Q6 Tanjung Batu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRCQ+Q6'}",4.5,ChIJY7nZTB91hzIR2GtY3uwucMM,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",159.0,"Jalan Sam Ratulangi No.2 No.39, Tanjung Batu",,1.0
OPERATIONAL,"{'location': {'lat': -0.7892751, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926119708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.7906240802915021, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sari ater hot spring ciater,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115985296221034816298"">Muh hafni Syaifulloh</a>'], 'photo_reference': 'AUGGfZm6okFa-R8ul2yJmDAjUE-77ohF9wXi21oUuKDz_-mTPyWXeS3_r1t-vLURZrsDc1bhMi9KOUhelOSicSMqzqhsaKP_hsKoNLGGlydkzyF4Fu35OFQ5Lfldo5NhYjKmVWqpXAHC43nDOOWrwjCRI-uiEzS76icQE4F4KepGF9OTf-0o', 'width': 3264}]",ChIJjeEfmr3H_i0Rge7z2tEsi0o,,5.0,ChIJjeEfmr3H_i0Rge7z2tEsi0o,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"6W6C+7G, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang serangan,,,ChIJqYHjCADH_i0RbIAWZTZhPVs,,,ChIJqYHjCADH_i0RbIAWZTZhPVs,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kelapa doyong,,,ChIJod7zaADH_i0R-ygYwDKNPi4,,,ChIJod7zaADH_i0R-ygYwDKNPi4,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Romo laci,,,ChIJ1biSSQDH_i0Rkw-sASJfXIQ,,2.0,ChIJ1biSSQDH_i0Rkw-sASJfXIQ,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"6W6C+7GP, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah Bengkok,,,ChIJo4prdQDH_i0R4PgCxWdjZoE,,,ChIJo4prdQDH_i0R4PgCxWdjZoE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bengkulu dan sekitar nya,,,ChIJcaZAMwDH_i0Re0_bLeRuId8,,4.0,ChIJcaZAMwDH_i0Re0_bLeRuId8,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"6W6C+7GP, Sei Pinang",,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boneoge,,,ChIJj8hC1C3H_i0RkP364rNxD0g,,,ChIJj8hC1C3H_i0RkP364rNxD0g,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan trans,,,ChIJ9XVerGvH_i0RiyH8h8izy8Q,,,ChIJ9XVerGvH_i0RiyH8h8izy8Q,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing tinggi,,,ChIJR_4-QYbH_i0RMY3b2cLAJT0,,,ChIJR_4-QYbH_i0RMY3b2cLAJT0,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,باندونج,,,ChIJbXqEowrH_i0R5zU2eKuaEoI,,,ChIJbXqEowrH_i0R5zU2eKuaEoI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pematang sulur,,,ChIJGfpwIdPH_i0R5Jzw92_xLbQ,,,ChIJGfpwIdPH_i0R5Jzw92_xLbQ,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ruteng Puu,,,ChIJCXjsMc3H_i0R5Be1MrIPYbI,,5.0,ChIJCXjsMc3H_i0R5Be1MrIPYbI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"6W6C+7GP, Sei Pinang",True,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Talang cikwi,Yurham",,,ChIJq7RgFi3H_i0RWbc9-KyPJlA,,5.0,ChIJq7RgFi3H_i0RWbc9-KyPJlA,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"6W6C+7GP, Sei Pinang",,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kulee,,,ChIJAY-t6hnH_i0RTcoYT6Ojgh0,,5.0,ChIJAY-t6hnH_i0RTcoYT6Ojgh0,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"6W6C+7GP, Sei Pinang",True,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tinanggea( sultra),,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114298386207423122980"">andi ukky</a>'], 'photo_reference': 'AUGGfZnVCTPkhEu6Pd4R7Z53Zg6294x22l0QfGexp12qSq2ZLdeb7hg4N0KWPKk4AJbwGNodM34Zf3Fh5aXRhpYtGZbC1AcRiAWY0ommgJqPQ-qm9uJFCIpLtUP9bA5AtPUqVAtedliDTzppui8Sa9mqAZa2BpAtTZ-TNvHjGTHSXTMdaw3z', 'width': 4000}]",ChIJH6BnAnnH_i0RxSNgJyVY0OI,,4.0,ChIJH6BnAnnH_i0RxSNgJyVY0OI,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"6W6C+7GP, Sei Pinang",,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai nggelu,,,ChIJpWQllsDH_i0RU-TNFpzAW9o,,,ChIJpWQllsDH_i0RU-TNFpzAW9o,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wayak raja ampat,,,ChIJR8Ytb7DH_i0RdASroyb4cNE,,5.0,ChIJR8Ytb7DH_i0RdASroyb4cNE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"6W6C+7GP, Sei Pinang",,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Equator,,,ChIJCYUtJxjH_i0RY2w_wuoJU6c,,,ChIJCYUtJxjH_i0RY2w_wuoJU6c,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"South America, Africa, and Indonesia",True,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Solok muaropingai,,,ChIJ_Zi3ORzH_i0RZ6_Evi-U1Tc,,,ChIJ_Zi3ORzH_i0RZ6_Evi-U1Tc,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
CLOSED_TEMPORARILY,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Suga Damai,,,ChIJ0Xuhhg_H_i0RGy-960P1YyE,,,ChIJ0Xuhhg_H_i0RGy-960P1YyE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6W6C+7GP, Sei Pinang",True,
OPERATIONAL,"{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.787926019708498, 'lng': 113.9226759802915}, 'southwest': {'lat': -0.790623980291502, 'lng': 113.9199780197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,worldwide,,"[{'height': 755, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114611530064900509333"">Klemens Uduas</a>'], 'photo_reference': 'AUGGfZnTYZe9Dyx3B7gzFp4DOySR4NIf_4Murw5FOQ7Q8iwhOn2pbS-RPjDAdDsm5OcPc39bXfzcOr4rLTpxS2Dg8g0EbTbBx9mymwsG-s3aeftk_GB1q_Le-xo-PVQGOd71vzcMwLC5l5-kbd9nyff14hLob2s3KIq0mbsB8tGuHmCw6abT', 'width': 738}]",ChIJPYuLMUzG_i0RfPTA7nyA_Ms,,4.3,ChIJPYuLMUzG_i0RfPTA7nyA_Ms,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3.0,"6W6C+7GP, Sei Pinang",,
OPERATIONAL,"{'location': {'lat': -0.8601639000000001, 'lng': 114.0771952}, 'viewport': {'northeast': {'lat': -0.8590952197084978, 'lng': 114.0785380302915}, 'southwest': {'lat': -0.8617931802915019, 'lng': 114.0758400697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Tamu Batu Mahasur,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111015023280105908377"">HERI Videographer</a>'], 'photo_reference': 'AUGGfZkK7Rza9TZC5WSik2p8aAz6WeHXvaP95LdipR7ML6tawnU3bDqy33eMTGgpVNjd2_KqWmE7a-RaEJZ9B0mX8GI90CLf9ckAzV-ij3vAgExYrxnKtpchpQU0DQRiJsAWHZo5skqAEsMTu4KhSlYIFkU41abPtXyWyRqpHrugy0XMfbfw', 'width': 4096}]",ChIJnbGNkrS1_i0REVtfo8CIqgo,,3.8,ChIJnbGNkrS1_i0REVtfo8CIqgo,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",28.0,"43QG+WVP, Jakatan Pari",,
